ID,Grupo,Aleatorizacao,Bloco_Apresentacao,Ordem_Apresentacao,Codigo_Pseudo,Pseudopalavra,Vizinhanca_Fonologica,Vizinhanca_Tonicidade,Tonicidade_Producao,Informante,Tempo_Resposta,Palavra_Alvo,Tonicidade_Alvo,Estrutura_Palavra,Segmento_Modificado,Taxa_Similaridade,Validacao,Taxa_Validacao,Silaba_Modificada,Idade,Genero,Escolaridade,Area_Formacao,Linguas,Musica,Naturalidade
11347,4,s,4,45,301,jalica,NA,NA,paroxítona,A.Pe.,1.8319,jaleco,paroxítona,CV-CV-CV,vogal,2,s,2,0,31,Masculino,Superior Completo,Computação,inglês,"guitarra, violão",Crato-SP
11348,3,s,4,46,341,nafari,NA,NA,paroxítona,A.Pe.,133521,safári,paroxítona,CV-CV-CV,consoante,2,s,9,1,31,Masculino,Superior Completo,Computação,inglês,"guitarra, violão",Crato-SP
11349,4,s,4,47,370,sidigar,NA,NA,oxítona,A.Pe.,160996,liminar,oxítona,CV-CV-CVC,consoante,6,s,2,0,31,Masculino,Superior Completo,Computação,inglês,"guitarra, violão",Crato-SP
11350,2,s,4,48,327,molitur,NA,NA,oxítona,A.Pe.,1472805,militar,oxítona,CV-CV-CVC,vogal,2,q,3,0,31,Masculino,Superior Completo,Computação,inglês,"guitarra, violão",Crato-SP
11351,1,s,4,49,295,cabital,NA,NA,oxítona,A.Pe.,201781,capital,oxítona,CV-CV-CVC,consoante,1,s,9,2,31,Masculino,Superior Completo,Computação,inglês,"guitarra, violão",Crato-SP
11352,4,s,4,50,320,tagota,NA,NA,paroxítona,A.Pe.,166883,farofa,paroxítona,CV-CV-CV,consoante,6,s,2,0,31,Masculino,Superior Completo,Computação,inglês,"guitarra, violão",Crato-SP
11353,4,s,4,51,309,lafape,NA,NA,oxítona,A.Pe.,187905,cabaré,oxítona,CV-CV-CV,consoante,9,s,2,0,31,Masculino,Superior Completo,Computação,inglês,"guitarra, violão",Crato-SP
11354,1,s,4,52,355,metode,NA,NA,paroxítona,A.Pe.,142834,método,proparoxítona,CV-CV-CV,vogal,2,s,9,3,31,Masculino,Superior Completo,Computação,inglês,"guitarra, violão",Crato-SP
11355,4,s,4,53,342,mezilo,NA,NA,paroxítona,A.Pe.,212781,mazela,paroxítona,CV-CV-CV,vogal,3,s,2,0,31,Masculino,Superior Completo,Computação,inglês,"guitarra, violão",Crato-SP
11356,3,s,4,54,356,cacega,NA,NA,proparoxítona,A.Pe.,1474625,cócega,proparoxítona,CV-CV-CV,vogal,1,s,9,1,31,Masculino,Superior Completo,Computação,inglês,"guitarra, violão",Crato-SP
11357,3,s,4,55,290,puteta,eta_paroxitona_8,paroxitona_10,paroxítona,A.Pe.,166409,pateta,paroxítona,CV-CV-CV,vogal,3,n,4,1,31,Masculino,Superior Completo,Computação,inglês,"guitarra, violão",Crato-SP
11358,4,s,4,56,328,camola,NA,NA,paroxítona,A.Pe.,1599825,camelô,oxítona,CV-CV-CV,vogal,2,q,3,0,31,Masculino,Superior Completo,Computação,inglês,"guitarra, violão",Crato-SP
11359,3,s,4,57,353,nabare,sem_padrao,paroxitona_6,paroxítona,A.Pe.,1327475,cabaré,oxítona,CV-CV-CV,consoante,3,n,3,1,31,Masculino,Superior Completo,Computação,inglês,"guitarra, violão",Crato-SP
11360,3,s,4,58,346,savari,NA,NA,paroxítona,A.Pe.,1707025,safári,paroxítona,CV-CV-CV,consoante,1,s,8,2,31,Masculino,Superior Completo,Computação,inglês,"guitarra, violão",Crato-SP
11361,3,s,4,59,293,xafadiz,NA,NA,oxítona,A.Pe.,2119905,chafariz,oxítona,CV-CV-CVC,consoante,1,s,9,3,31,Masculino,Superior Completo,Computação,inglês,"guitarra, violão",Crato-SP
11362,3,s,4,60,330,disica,isica_proparoxitona_7,proparoxitona_7,paroxítona,A.Pe.,163668,tísica,proparoxítona,CV-CV-CV,consoante,1,n,2,1,31,Masculino,Superior Completo,Computação,inglês,"guitarra, violão",Crato-SP
11363,2,s,4,61,302,mulotar,NA,NA,oxítona,A.Pe.,166066,militar,oxítona,CV-CV-CVC,vogal,2,s,2,0,31,Masculino,Superior Completo,Computação,inglês,"guitarra, violão",Crato-SP
11364,3,s,4,62,280,bavali,NA,NA,paroxítona,A.Pe.,181018,javali,oxítona,CV-CV-CV,consoante,2,s,10,1,31,Masculino,Superior Completo,Computação,inglês,"guitarra, violão",Crato-SP
11365,3,s,4,63,300,sacoda,NA,NA,paroxítona,A.Pe.,148265,sacola,paroxítona,CV-CV-CV,consoante,1,s,8,3,31,Masculino,Superior Completo,Computação,inglês,"guitarra, violão",Crato-SP
11366,1,s,4,64,340,difucil,NA,NA,oxítona,A.Pe.,167722,difícil,paroxítona,CV-CV-CVC,vogal,3,s,10,2,31,Masculino,Superior Completo,Computação,inglês,"guitarra, violão",Crato-SP
11367,4,s,4,65,334,navedo,NA,NA,paroxítona,A.Pe.,1.5168,camelô,oxítona,CV-CV-CV,consoante,7,s,1,0,31,Masculino,Superior Completo,Computação,inglês,"guitarra, violão",Crato-SP
11368,2,s,4,66,354,lirufo,NA,NA,paroxítona,A.Pe.,1844315,título,proparoxítona,CV-CV-CV,consoante,7,q,3,0,31,Masculino,Superior Completo,Computação,inglês,"guitarra, violão",Crato-SP
11369,4,s,4,67,364,lacepo,NA,NA,paroxítona,A.Pe.,176986,camelô,oxítona,CV-CV-CV,consoante,9,s,2,0,31,Masculino,Superior Completo,Computação,inglês,"guitarra, violão",Crato-SP
11370,3,s,4,68,299,petale,NA,NA,paroxítona,A.Pe.,1439735,pétala,proparoxítona,CV-CV-CV,vogal,2,s,9,3,31,Masculino,Superior Completo,Computação,inglês,"guitarra, violão",Crato-SP
11371,2,s,4,69,285,pepalir,NA,NA,oxítona,A.Pe.,1384685,popular,oxítona,CV-CV-CVC,vogal,2,s,2,0,31,Masculino,Superior Completo,Computação,inglês,"guitarra, violão",Crato-SP
11372,4,s,4,70,365,lemifo,NA,NA,paroxítona,A.Pe.,143278,pêssego,proparoxítona,CV-CV-CV,consoante,10,s,1,0,31,Masculino,Superior Completo,Computação,inglês,"guitarra, violão",Crato-SP
11373,2,s,4,71,304,pacevol,NA,NA,oxítona,A.Pe.,1562055,possível,paroxítona,CV-CV-CVC,vogal,3,q,3,0,31,Masculino,Superior Completo,Computação,inglês,"guitarra, violão",Crato-SP
11374,4,s,4,72,361,muzola,NA,NA,paroxítona,A.Pe.,160895,mazela,paroxítona,CV-CV-CV,vogal,2,q,3,0,31,Masculino,Superior Completo,Computação,inglês,"guitarra, violão",Crato-SP
11375,2,s,4,73,305,fidarel,NA,NA,oxítona,A.Pe.,1567945,federal,oxítona,CV-CV-CVC,vogal,3,s,2,0,31,Masculino,Superior Completo,Computação,inglês,"guitarra, violão",Crato-SP
11376,4,s,4,74,294,cumodor,NA,NA,oxítona,A.Pe.,167139,comedor,oxítona,CV-CV-CVC,vogal,2,s,2,0,31,Masculino,Superior Completo,Computação,inglês,"guitarra, violão",Crato-SP
11377,2,s,4,75,347,poranu,NA,NA,oxítona,A.Pe.,198849,paraná,oxítona,CV-CV-CV,vogal,2,s,1,0,31,Masculino,Superior Completo,Computação,inglês,"guitarra, violão",Crato-SP
11378,2,s,4,76,311,lomipel,NA,NA,oxítona,A.Pe.,1993705,possível,paroxítona,CV-CV-CVC,consoante,10,s,2,0,31,Masculino,Superior Completo,Computação,inglês,"guitarra, violão",Crato-SP
11379,2,s,4,77,323,zofisu,NA,NA,oxítona,A.Pe.,1714745,código,proparoxítona,CV-CV-CV,consoante,10,s,1,0,31,Masculino,Superior Completo,Computação,inglês,"guitarra, violão",Crato-SP
11380,1,s,4,78,366,carator,NA,NA,oxítona,A.Pe.,1481675,caráter,paroxítona,CV-CV-CVC,vogal,2,s,9,3,31,Masculino,Superior Completo,Computação,inglês,"guitarra, violão",Crato-SP
11381,4,s,4,79,298,sulabel,NA,NA,oxítona,A.Pe.,1973145,mutável,paroxítona,CV-CV-CVC,consoante,7,s,2,0,31,Masculino,Superior Completo,Computação,inglês,"guitarra, violão",Crato-SP
11382,1,s,4,80,281,datural,NA,NA,oxítona,A.Pe.,1906775,natural,oxítona,CV-CV-CVC,consoante,1,s,10,1,31,Masculino,Superior Completo,Computação,inglês,"guitarra, violão",Crato-SP
11383,4,s,4,81,317,cadovur,NA,NA,oxítona,A.Pe.,2179795,cadáver,paroxítona,CV-CV-CVC,vogal,2,q,3,0,31,Masculino,Superior Completo,Computação,inglês,"guitarra, violão",Crato-SP
11384,1,s,4,82,322,secule,NA,NA,oxítona,A.Pe.,1.3926,século,proparoxítona,CV-CV-CV,vogal,2,s,9,3,31,Masculino,Superior Completo,Computação,inglês,"guitarra, violão",Crato-SP
11385,2,s,4,83,339,fipibil,NA,NA,oxítona,A.Pe.,2094395,difícil,paroxítona,CV-CV-CVC,consoante,8,s,2,0,31,Masculino,Superior Completo,Computação,inglês,"guitarra, violão",Crato-SP
11386,1,s,4,84,371,capitol,NA,NA,oxítona,A.Pe.,1402195,capital,oxítona,CV-CV-CVC,vogal,2,s,10,3,31,Masculino,Superior Completo,Computação,inglês,"guitarra, violão",Crato-SP
11387,3,s,4,85,350,pafeta,eta_paroxitona_10,paroxitona_10,paroxítona,A.Pe.,267451,pateta,paroxítona,CV-CV-CV,consoante,2,n,6,2,31,Masculino,Superior Completo,Computação,inglês,"guitarra, violão",Crato-SP
11388,4,s,4,86,289,lomenir,NA,NA,oxítona,A.Pe.,150473,liminar,oxítona,CV-CV-CVC,vogal,3,s,2,0,31,Masculino,Superior Completo,Computação,inglês,"guitarra, violão",Crato-SP
11389,3,s,4,87,287,segador,NA,NA,oxítona,A.Pe.,271359,secador,oxítona,CV-CV-CVC,consoante,1,q,7,2,31,Masculino,Superior Completo,Computação,inglês,"guitarra, violão",Crato-SP
11390,3,s,4,88,358,javoli,NA,NA,oxítona,A.Pe.,1496995,javali,oxítona,CV-CV-CV,vogal,2,s,10,2,31,Masculino,Superior Completo,Computação,inglês,"guitarra, violão",Crato-SP
11391,4,s,4,89,363,fadapel,NA,NA,oxítona,A.Pe.,1809335,lavável,paroxítona,CV-CV-CVC,consoante,8,s,2,0,31,Masculino,Superior Completo,Computação,inglês,"guitarra, violão",Crato-SP
11392,1,s,4,90,288,tibela,ela_paroxitono_10,paroxitona_10,paroxítona,A.Pe.,1415535,tabela,paroxítona,CV-CV-CV,vogal,3,n,4,1,31,Masculino,Superior Completo,Computação,inglês,"guitarra, violão",Crato-SP
11393,4,s,4,91,319,gudiler,NA,NA,proparoxítona,A.Pe.,193976,júpiter,proparoxítona,CV-CV-CVC,consoante,6,q,3,0,31,Masculino,Superior Completo,Computação,inglês,"guitarra, violão",Crato-SP
11394,1,s,4,92,344,dirotor,NA,NA,oxítona,A.Pe.,1705035,diretor,oxítona,CV-CV-CVC,vogal,2,s,10,2,31,Masculino,Superior Completo,Computação,inglês,"guitarra, violão",Crato-SP
11395,3,s,4,93,337,pateda,aeDa_paroxitona_8,paroxitona_9,paroxítona,A.Pe.,1854565,pateta,paroxítona,CV-CV-CV,consoante,1,n,6,3,31,Masculino,Superior Completo,Computação,inglês,"guitarra, violão",Crato-SP
11396,4,s,1,1,76,lamater,NA,NA,oxítona,L.Pe.,0,cadáver,paroxítona,CV-CV-CVC,consoante,8,s,2,0,27,Feminino,Superior Incompleto,Música/Letras,inglês,"flauta doce, piano, canto",Natal-RN
11397,1,s,1,2,67,curater,NA,NA,paroxítona,L.Pe.,0,caráter,paroxítona,CV-CV-CVC,vogal,3,s,10,1,27,Feminino,Superior Incompleto,Música/Letras,inglês,"flauta doce, piano, canto",Natal-RN
11398,2,s,1,3,83,titale,titulo_6,proparoxitona_6,paroxítona,L.Pe.,0,título,proparoxítona,CV-CV-CV,vogal,2,n,6,0,27,Feminino,Superior Incompleto,Música/Letras,inglês,"flauta doce, piano, canto",Natal-RN
11399,3,s,1,4,5,javala,NA,NA,paroxítona,L.Pe.,0,javali,oxítona,CV-CV-CV,vogal,1,s,8,3,27,Feminino,Superior Incompleto,Música/Letras,inglês,"flauta doce, piano, canto",Natal-RN
11400,2,s,1,5,82,sipivar,NA,NA,paroxítona,L.Pe.,0,militar,oxítona,CV-CV-CVC,consoante,9,s,2,0,27,Feminino,Superior Incompleto,Música/Letras,inglês,"flauta doce, piano, canto",Natal-RN
11401,4,s,1,6,24,pucega,NA,NA,paroxítona,L.Pe.,0,pêssego,proparoxítona,CV-CV-CV,vogal,2,s,2,0,27,Feminino,Superior Incompleto,Música/Letras,inglês,"flauta doce, piano, canto",Natal-RN
11402,1,s,1,7,20,numeco,NA,NA,paroxítona,L.Pe.,0,número,proparoxítona,CV-CV-CV,consoante,3,s,10,3,27,Feminino,Superior Incompleto,Música/Letras,inglês,"flauta doce, piano, canto",Natal-RN
11403,4,s,1,8,41,luniver,NA,NA,paroxítona,L.Pe.,0,júpiter,proparoxítona,CV-CV-CVC,consoante,8,s,2,0,27,Feminino,Superior Incompleto,Música/Letras,inglês,"flauta doce, piano, canto",Natal-RN
11404,1,s,1,9,53,daretor,NA,NA,oxítona,L.Pe.,0,diretor,oxítona,CV-CV-CVC,vogal,1,s,8,1,27,Feminino,Superior Incompleto,Música/Letras,inglês,"flauta doce, piano, canto",Natal-RN
11405,4,s,1,10,6,nufilo,NA,NA,paroxítona,L.Pe.,0,súbito,proparoxítona,CV-CV-CV,consoante,7,s,2,0,27,Feminino,Superior Incompleto,Música/Letras,inglês,"flauta doce, piano, canto",Natal-RN
11406,2,s,1,11,22,fedimil,NA,NA,oxítona,L.Pe.,0,difícil,paroxítona,CV-CV-CVC,consoante,10,s,2,0,27,Feminino,Superior Incompleto,Música/Letras,inglês,"flauta doce, piano, canto",Natal-RN
11407,2,s,1,12,72,dovife,NA,NA,paroxítona,L.Pe.,0,comitê,oxítona,CV-CV-CV,consoante,6,s,2,0,27,Feminino,Superior Incompleto,Música/Letras,inglês,"flauta doce, piano, canto",Natal-RN
11408,3,s,1,13,79,jupiner,NA,NA,paroxítona,L.Pe.,0,júpiter,proparoxítona,CV-CV-CVC,consoante,2,s,10,3,27,Feminino,Superior Incompleto,Música/Letras,inglês,"flauta doce, piano, canto",Natal-RN
11409,2,s,1,14,2,cudoga,NA,NA,paroxítona,L.Pe.,0,código,proparoxítona,CV-CV-CV,vogal,3,s,1,0,27,Feminino,Superior Incompleto,Música/Letras,inglês,"flauta doce, piano, canto",Natal-RN
11410,3,s,1,15,68,xafuriz,NA,NA,oxítona,L.Pe.,0,chafariz,oxítona,CV-CV-CVC,vogal,3,s,9,2,27,Feminino,Superior Incompleto,Música/Letras,inglês,"flauta doce, piano, canto",Natal-RN
11411,3,s,1,16,57,cazaver,NA,NA,paroxítona,L.Pe.,0,cadáver,paroxítona,CV-CV-CVC,consoante,1,s,10,2,27,Feminino,Superior Incompleto,Música/Letras,inglês,"flauta doce, piano, canto",Natal-RN
11412,1,s,1,17,32,fagura,NA,NA,paroxítona,L.Pe.,0,figura,paroxítona,CV-CV-CV,vogal,1,s,8,1,27,Feminino,Superior Incompleto,Música/Letras,inglês,"flauta doce, piano, canto",Natal-RN
11413,2,s,1,18,49,ducoda,NA,NA,paroxítona,L.Pe.,0,década,proparoxítona,CV-CV-CV,vogal,2,s,1,0,27,Feminino,Superior Incompleto,Música/Letras,inglês,"flauta doce, piano, canto",Natal-RN
11414,1,s,1,19,1,namero,NA,NA,paroxítona,L.Pe.,0,número,proparoxítona,CV-CV-CV,vogal,3,s,10,3,27,Feminino,Superior Incompleto,Música/Letras,inglês,"flauta doce, piano, canto",Natal-RN
11415,2,s,1,20,35,pucuto,NA,NA,paroxítona,L.Pe.,0,futuro,paroxítona,CV-CV-CV,consoante,5,s,2,0,27,Feminino,Superior Incompleto,Música/Letras,inglês,"flauta doce, piano, canto",Natal-RN
11416,3,s,1,21,39,camare,$cam_8,paroxitona_6,paroxítona,L.Pe.,0,cabaré,oxítona,CV-CV-CV,consoante,1,n,0,2,27,Feminino,Superior Incompleto,Música/Letras,inglês,"flauta doce, piano, canto",Natal-RN
11417,4,s,1,22,77,fanirel,NA,NA,oxítona,L.Pe.,0,funeral,oxítona,CV-CV-CVC,vogal,3,s,2,0,27,Feminino,Superior Incompleto,Música/Letras,inglês,"flauta doce, piano, canto",Natal-RN
11418,3,s,1,23,86,pabeto,eto_paroxitono_4,paroxitona_9,paroxítona,L.Pe.,0,paletó,oxítona,CV-CV-CV,consoante,2,n,2,2,27,Feminino,Superior Incompleto,Música/Letras,inglês,"flauta doce, piano, canto",Natal-RN
11419,4,s,1,24,36,mupeval,NA,NA,oxítona,L.Pe.,0,funeral,oxítona,CV-CV-CVC,consoante,8,s,2,0,27,Feminino,Superior Incompleto,Música/Letras,inglês,"flauta doce, piano, canto",Natal-RN
11420,4,s,1,25,11,lemunor,NA,NA,oxítona,L.Pe.,0,liminar,oxítona,CV-CV-CVC,vogal,3,s,2,0,27,Feminino,Superior Incompleto,Música/Letras,inglês,"flauta doce, piano, canto",Natal-RN
11421,1,s,1,26,38,metopo,NA,NA,paroxítona,L.Pe.,0,método,proparoxítona,CV-CV-CV,consoante,2,q,7,3,27,Feminino,Superior Incompleto,Música/Letras,inglês,"flauta doce, piano, canto",Natal-RN
11422,2,s,1,27,16,lacafa,NA,NA,paroxítona,L.Pe.,0,canadá,oxítona,CV-CV-CV,consoante,9,s,2,0,27,Feminino,Superior Incompleto,Música/Letras,inglês,"flauta doce, piano, canto",Natal-RN
11423,4,s,1,28,61,lufipal,NA,NA,oxítona,L.Pe.,0,funeral,oxítona,CV-CV-CVC,consoante,10,s,2,0,27,Feminino,Superior Incompleto,Música/Letras,inglês,"flauta doce, piano, canto",Natal-RN
11424,4,s,1,29,75,dapamer,NA,NA,oxítona,L.Pe.,0,cadáver,paroxítona,CV-CV-CVC,consoante,6,s,2,0,27,Feminino,Superior Incompleto,Música/Letras,inglês,"flauta doce, piano, canto",Natal-RN
11425,1,s,1,30,88,caraper,NA,NA,oxítona,L.Pe.,0,caráter,paroxítona,CV-CV-CVC,consoante,1,s,9,3,27,Feminino,Superior Incompleto,Música/Letras,inglês,"flauta doce, piano, canto",Natal-RN
11426,1,s,1,31,64,babela,ela_paroxitono_8,paroxitona_10,paroxítona,L.Pe.,0,tabela,paroxítona,CV-CV-CV,consoante,2,n,2,1,27,Feminino,Superior Incompleto,Música/Letras,inglês,"flauta doce, piano, canto",Natal-RN
11427,4,s,1,32,9,sedaco,NA,NA,paroxítona,L.Pe.,0,sádica,proparoxítona,CV-CV-CV,vogal,3,s,2,0,27,Feminino,Superior Incompleto,Música/Letras,inglês,"flauta doce, piano, canto",Natal-RN
11428,3,s,1,33,37,palevo,NA,NA,paroxítona,L.Pe.,0,paletó,oxítona,CV-CV-CV,consoante,3,s,8,3,27,Feminino,Superior Incompleto,Música/Letras,inglês,"flauta doce, piano, canto",Natal-RN
11429,3,s,1,34,56,labavel,NA,NA,oxítona,L.Pe.,0,lavável,paroxítona,CV-CV-CVC,consoante,2,s,8,2,27,Feminino,Superior Incompleto,Música/Letras,inglês,"flauta doce, piano, canto",Natal-RN
11430,1,s,1,35,69,mepodo,NA,NA,paroxítona,L.Pe.,0,método,proparoxítona,CV-CV-CV,consoante,1,q,7,2,27,Feminino,Superior Incompleto,Música/Letras,inglês,"flauta doce, piano, canto",Natal-RN
11431,1,s,1,36,84,cidafe,NA,NA,paroxítona,L.Pe.,0,cidade,paroxítona,CV-CV-CV,consoante,3,s,10,3,27,Feminino,Superior Incompleto,Música/Letras,inglês,"flauta doce, piano, canto",Natal-RN
11432,1,s,1,37,4,nataral,NA,NA,oxítona,L.Pe.,0,natural,oxítona,CV-CV-CVC,vogal,1,s,8,2,27,Feminino,Superior Incompleto,Música/Letras,inglês,"flauta doce, piano, canto",Natal-RN
11433,3,s,1,38,78,cabure,$cab_7,paroxitona_oxitona_5,oxítona,L.Pe.,0,cabaré,oxítona,CV-CV-CV,vogal,3,n,4,2,27,Feminino,Superior Incompleto,Música/Letras,inglês,"flauta doce, piano, canto",Natal-RN
11434,2,s,1,39,28,madoda,NA,NA,paroxítona,L.Pe.,0,medida,paroxítona,CV-CV-CV,vogal,2,s,2,0,27,Feminino,Superior Incompleto,Música/Letras,inglês,"flauta doce, piano, canto",Natal-RN
11435,3,s,1,40,90,tirica,ica_paroxitono_5,paroxitona_9,paroxítona,L.Pe.,0,tísica,proparoxítona,CV-CV-CV,consoante,1,n,1,2,27,Feminino,Superior Incompleto,Música/Letras,inglês,"flauta doce, piano, canto",Natal-RN
11436,3,s,1,41,23,tetala,ela_paroxitono_2,proparoxitona_6,paroxítona,L.Pe.,0,pétala,proparoxítona,CV-CV-CV,consoante,1,n,6,1,27,Feminino,Superior Incompleto,Música/Letras,inglês,"flauta doce, piano, canto",Natal-RN
11437,2,s,1,42,3,puceval,NA,NA,oxítona,L.Pe.,0,possível,paroxítona,CV-CV-CVC,vogal,3,q,3,0,27,Feminino,Superior Incompleto,Música/Letras,inglês,"flauta doce, piano, canto",Natal-RN
11438,2,s,1,43,80,mizidil,NA,NA,oxítona,L.Pe.,0,difícil,paroxítona,CV-CV-CVC,consoante,6,s,2,0,27,Feminino,Superior Incompleto,Música/Letras,inglês,"flauta doce, piano, canto",Natal-RN
11439,1,s,1,44,17,setodo,NA,NA,paroxítona,L.Pe.,0,método,proparoxítona,CV-CV-CV,consoante,3,q,7,1,27,Feminino,Superior Incompleto,Música/Letras,inglês,"flauta doce, piano, canto",Natal-RN
11440,3,s,1,45,65,patetu,NA,NA,oxítona,L.Pe.,0,pateta,paroxítona,CV-CV-CV,vogal,3,s,9,3,27,Feminino,Superior Incompleto,Música/Letras,inglês,"flauta doce, piano, canto",Natal-RN
11441,3,s,1,46,40,lavaval,NA,NA,oxítona,L.Pe.,0,lavável,paroxítona,CV-CV-CVC,vogal,1,s,8,3,27,Feminino,Superior Incompleto,Música/Letras,inglês,"flauta doce, piano, canto",Natal-RN
11442,4,s,1,47,46,farefo,farelo_6,paroxitona_10,paroxítona,L.Pe.,0,farofa,paroxítona,CV-CV-CV,vogal,2,n,6,0,27,Feminino,Superior Incompleto,Música/Letras,inglês,"flauta doce, piano, canto",Natal-RN
11443,4,s,1,48,33,juluca,NA,NA,paroxítona,L.Pe.,0,jaleco,paroxítona,CV-CV-CV,vogal,3,q,3,0,27,Feminino,Superior Incompleto,Música/Letras,inglês,"flauta doce, piano, canto",Natal-RN
11444,3,s,1,49,14,cadavar,NA,NA,oxítona,L.Pe.,0,cadáver,paroxítona,CV-CV-CVC,vogal,1,s,10,3,27,Feminino,Superior Incompleto,Música/Letras,inglês,"flauta doce, piano, canto",Natal-RN
11445,1,s,1,50,93,jomite,ite_paroxitono_4,paroxitona_6,paroxítona,L.Pe.,0,comitê,oxítona,CV-CV-CV,consoante,3,n,3,1,27,Feminino,Superior Incompleto,Música/Letras,inglês,"flauta doce, piano, canto",Natal-RN
11446,1,s,1,51,21,pobivel,NA,NA,oxítona,L.Pe.,0,possível,paroxítona,CV-CV-CVC,consoante,1,s,9,2,27,Feminino,Superior Incompleto,Música/Letras,inglês,"flauta doce, piano, canto",Natal-RN
11447,3,s,1,52,54,xofariz,NA,NA,oxítona,L.Pe.,0,chafariz,oxítona,CV-CV-CVC,vogal,2,s,10,1,27,Feminino,Superior Incompleto,Música/Letras,inglês,"flauta doce, piano, canto",Natal-RN
11448,1,s,1,53,18,neculo,NA,NA,paroxítona,L.Pe.,0,século,proparoxítona,CV-CV-CV,consoante,2,s,8,1,27,Feminino,Superior Incompleto,Música/Letras,inglês,"flauta doce, piano, canto",Natal-RN
11449,3,s,1,54,74,lavevel,NA,NA,oxítona,L.Pe.,0,lavável,paroxítona,CV-CV-CVC,vogal,2,s,9,2,27,Feminino,Superior Incompleto,Música/Letras,inglês,"flauta doce, piano, canto",Natal-RN
11450,3,s,1,55,31,nafariz,NA,NA,oxítona,L.Pe.,0,chafariz,oxítona,CV-CV-CVC,consoante,2,s,8,1,27,Feminino,Superior Incompleto,Música/Letras,inglês,"flauta doce, piano, canto",Natal-RN
11451,2,s,1,56,59,carotir,NA,NA,oxítona,L.Pe.,0,caráter,paroxítona,CV-CV-CVC,vogal,2,s,2,0,27,Feminino,Superior Incompleto,Música/Letras,inglês,"flauta doce, piano, canto",Natal-RN
11452,3,s,1,57,44,cabara,$caba_6,paroxitona_oxitona_5,oxítona,L.Pe.,0,cabaré,oxítona,CV-CV-CV,vogal,1,n,2,3,27,Feminino,Superior Incompleto,Música/Letras,inglês,"flauta doce, piano, canto",Natal-RN
11453,2,s,1,58,66,pucido,NA,NA,paroxítona,L.Pe.,0,passado,paroxítona,CV-CV-CV,vogal,2,s,1,0,27,Feminino,Superior Incompleto,Música/Letras,inglês,"flauta doce, piano, canto",Natal-RN
11454,4,s,1,59,62,cudivor,NA,NA,oxítona,L.Pe.,0,cadáver,paroxítona,CV-CV-CVC,vogal,3,s,2,0,27,Feminino,Superior Incompleto,Música/Letras,inglês,"flauta doce, piano, canto",Natal-RN
11455,1,s,1,60,91,picivel,NA,NA,oxítona,L.Pe.,0,possível,paroxítona,CV-CV-CVC,vogal,3,q,7,1,27,Feminino,Superior Incompleto,Música/Letras,inglês,"flauta doce, piano, canto",Natal-RN
11456,2,s,1,61,13,conedo,NA,NA,paroxítona,L.Pe.,0,canadá,oxítona,CV-CV-CV,vogal,3,s,2,0,27,Feminino,Superior Incompleto,Música/Letras,inglês,"flauta doce, piano, canto",Natal-RN
11457,1,s,1,62,42,conada,ada_paroxitono_5,paroxitona_5,paroxítona,L.Pe.,0,canadá,oxítona,CV-CV-CV,vogal,2,n,4,1,27,Feminino,Superior Incompleto,Música/Letras,inglês,"flauta doce, piano, canto",Natal-RN
11458,4,s,1,63,8,lamofa,NA,NA,paroxítona,L.Pe.,0,farofa,paroxítona,CV-CV-CV,consoante,8,s,2,0,27,Feminino,Superior Incompleto,Música/Letras,inglês,"flauta doce, piano, canto",Natal-RN
11459,2,s,1,64,47,nagafu,NA,NA,oxítona,L.Pe.,0,passado,paroxítona,CV-CV-CV,consoante,10,s,1,0,27,Feminino,Superior Incompleto,Música/Letras,inglês,"flauta doce, piano, canto",Natal-RN
11460,2,s,1,65,73,sibumo,NA,NA,paroxítona,L.Pe.,0,título,proparoxítona,CV-CV-CV,consoante,5,s,2,0,27,Feminino,Superior Incompleto,Música/Letras,inglês,"flauta doce, piano, canto",Natal-RN
11461,4,s,1,66,50,mitoval,NA,NA,oxítona,L.Pe.,0,mutável,paroxítona,CV-CV-CVC,vogal,3,s,2,0,27,Feminino,Superior Incompleto,Música/Letras,inglês,"flauta doce, piano, canto",Natal-RN
